                    41   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 0.00000000000000e+00  0.00000000000000e+00
 6.81900000000000e-03  5.32040000000000e-02
 2.70910000000000e-02  1.06260000000000e-01
 6.02630000000000e-02  1.57538000000000e-01
 1.05430000000000e-01  2.04545000000000e-01
 1.61359000000000e-01  2.45774000000000e-01
 2.26526000000000e-01  2.79641000000000e-01
 2.99152000000000e-01  3.04748000000000e-01
 3.77257000000000e-01  3.19589000000000e-01
 4.58710000000000e-01  3.23479000000000e-01
 5.41290000000000e-01  3.17019000000000e-01
 6.22743000000000e-01  3.01206000000000e-01
 7.00848000000000e-01  2.77317000000000e-01
 7.73474000000000e-01  2.46947000000000e-01
 8.38641000000000e-01  2.11626000000000e-01
 8.94570000000000e-01  1.72671000000000e-01
 9.39737000000000e-01  1.31160000000000e-01
 9.72909000000000e-01  8.79980000000000e-02
 9.93181000000000e-01  4.40480000000000e-02
 1.00000000000000e+00  0.00000000000000e+00
 9.93181000000000e-01 -4.28450000000000e-02
 9.72909000000000e-01 -8.43600000000000e-02
 9.39737000000000e-01 -1.24522000000000e-01
 8.94570000000000e-01 -1.62878000000000e-01
 8.38641000000000e-01 -1.98845000000000e-01
 7.73474000000000e-01 -2.31600000000000e-01
 7.00848000000000e-01 -2.60079000000000e-01
 6.22743000000000e-01 -2.82891000000000e-01
 5.41290000000000e-01 -2.98488000000000e-01
 4.58710000000000e-01 -3.05516000000000e-01
 3.77257000000000e-01 -3.02801000000000e-01
 2.99152000000000e-01 -2.89617000000000e-01
 2.26526000000000e-01 -2.66678000000000e-01
 1.61359000000000e-01 -2.35296000000000e-01
 1.05430000000000e-01 -1.96784000000000e-01
 6.02630000000000e-02 -1.52440000000000e-01
 2.70910000000000e-02 -1.03626000000000e-01
 6.81900000000000e-03 -5.21280000000000e-02
 0.00000000000000e+00  0.00000000000000e+00
 0.00000000000000e+00  0.00000000000000e+00
