                   401   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 4.96670000000000e-01  1.62460000000000e-01
 4.90000000000000e-01  1.64010000000000e-01
 4.83330000000000e-01  1.65530000000000e-01
 4.76670000000000e-01  1.67010000000000e-01
 4.70000000000000e-01  1.68440000000000e-01
 4.63330000000000e-01  1.69850000000000e-01
 4.56670000000000e-01  1.71200000000000e-01
 4.50000000000000e-01  1.72530000000000e-01
 4.43330000000000e-01  1.73810000000000e-01
 4.36670000000000e-01  1.75040000000000e-01
 4.30000000000000e-01  1.76240000000000e-01
 4.23330000000000e-01  1.77390000000000e-01
 4.16670000000000e-01  1.78490000000000e-01
 4.10000000000000e-01  1.79570000000000e-01
 4.03330000000000e-01  1.80580000000000e-01
 3.96670000000000e-01  1.81540000000000e-01
 3.90000000000000e-01  1.82460000000000e-01
 3.83330000000000e-01  1.83330000000000e-01
 3.76670000000000e-01  1.84150000000000e-01
 3.70000000000000e-01  1.84910000000000e-01
 3.63330000000000e-01  1.85630000000000e-01
 3.56670000000000e-01  1.86290000000000e-01
 3.50000000000000e-01  1.86900000000000e-01
 3.43330000000000e-01  1.87460000000000e-01
 3.36670000000000e-01  1.87970000000000e-01
 3.30000000000000e-01  1.88420000000000e-01
 3.23330000000000e-01  1.88810000000000e-01
 3.16670000000000e-01  1.89140000000000e-01
 3.10000000000000e-01  1.89400000000000e-01
 3.03330000000000e-01  1.89610000000000e-01
 2.96670000000000e-01  1.89730000000000e-01
 2.90000000000000e-01  1.89790000000000e-01
 2.83330000000000e-01  1.89770000000000e-01
 2.76670000000000e-01  1.89680000000000e-01
 2.70000000000000e-01  1.89500000000000e-01
 2.63330000000000e-01  1.89240000000000e-01
 2.56670000000000e-01  1.88900000000000e-01
 2.50000000000000e-01  1.88450000000000e-01
 2.43420000000000e-01  1.87910000000000e-01
 2.36930000000000e-01  1.87290000000000e-01
 2.30530000000000e-01  1.86570000000000e-01
 2.24210000000000e-01  1.85750000000000e-01
 2.17980000000000e-01  1.84870000000000e-01
 2.11840000000000e-01  1.83880000000000e-01
 2.05790000000000e-01  1.82820000000000e-01
 1.99820000000000e-01  1.81670000000000e-01
 1.93950000000000e-01  1.80460000000000e-01
 1.88160000000000e-01  1.79160000000000e-01
 1.82450000000000e-01  1.77780000000000e-01
 1.76840000000000e-01  1.76340000000000e-01
 1.71310000000000e-01  1.74820000000000e-01
 1.65870000000000e-01  1.73230000000000e-01
 1.60520000000000e-01  1.71580000000000e-01
 1.55260000000000e-01  1.69870000000000e-01
 1.50080000000000e-01  1.68090000000000e-01
 1.44990000000000e-01  1.66250000000000e-01
 1.39990000000000e-01  1.64360000000000e-01
 1.35080000000000e-01  1.62400000000000e-01
 1.30260000000000e-01  1.60380000000000e-01
 1.25520000000000e-01  1.58310000000000e-01
 1.20870000000000e-01  1.56190000000000e-01
 1.16310000000000e-01  1.54020000000000e-01
 1.11830000000000e-01  1.51790000000000e-01
 1.07450000000000e-01  1.49530000000000e-01
 1.03150000000000e-01  1.47220000000000e-01
 9.89300000000000e-02  1.44850000000000e-01
 9.48100000000000e-02  1.42430000000000e-01
 9.07700000000000e-02  1.39980000000000e-01
 8.68300000000000e-02  1.37480000000000e-01
 8.29700000000000e-02  1.34930000000000e-01
 7.91900000000000e-02  1.32340000000000e-01
 7.55100000000000e-02  1.29720000000000e-01
 7.19100000000000e-02  1.27050000000000e-01
 6.84000000000000e-02  1.24350000000000e-01
 6.49800000000000e-02  1.21610000000000e-01
 6.16400000000000e-02  1.18840000000000e-01
 5.84000000000000e-02  1.16030000000000e-01
 5.52400000000000e-02  1.13190000000000e-01
 5.21700000000000e-02  1.10310000000000e-01
 4.91800000000000e-02  1.07400000000000e-01
 4.62900000000000e-02  1.04470000000000e-01
 4.34800000000000e-02  1.01500000000000e-01
 4.07600000000000e-02  9.85100000000000e-02
 3.81200000000000e-02  9.54900000000000e-02
 3.55800000000000e-02  9.24600000000000e-02
 3.31200000000000e-02  8.94000000000000e-02
 3.07500000000000e-02  8.63200000000000e-02
 2.84700000000000e-02  8.32400000000000e-02
 2.62700000000000e-02  8.01300000000000e-02
 2.41700000000000e-02  7.70100000000000e-02
 2.21500000000000e-02  7.38700000000000e-02
 2.02200000000000e-02  7.07000000000000e-02
 1.83700000000000e-02  6.75100000000000e-02
 1.66200000000000e-02  6.43300000000000e-02
 1.49500000000000e-02  6.11100000000000e-02
 1.33700000000000e-02  5.79000000000000e-02
 1.18700000000000e-02  5.46800000000000e-02
 1.04700000000000e-02  5.14800000000000e-02
 9.15000000000000e-03  4.82600000000000e-02
 7.92000000000000e-03  4.50500000000000e-02
 6.78000000000000e-03  4.18100000000000e-02
 5.72000000000000e-03  3.84700000000000e-02
 4.76000000000000e-03  3.50200000000000e-02
 3.88000000000000e-03  3.13300000000000e-02
 3.09000000000000e-03  2.73600000000000e-02
 2.38000000000000e-03  2.31800000000000e-02
 1.77000000000000e-03  1.92000000000000e-02
 1.24000000000000e-03  1.55200000000000e-02
 8.00000000000000e-04  1.21700000000000e-02
 4.40000000000000e-04  8.92000000000000e-03
 1.80000000000000e-04  5.63000000000000e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.80000000000000e-04 -5.67000000000000e-03
 4.40000000000000e-04 -9.05000000000000e-03
 8.00000000000000e-04 -1.24700000000000e-02
 1.24000000000000e-03 -1.59100000000000e-02
 1.77000000000000e-03 -1.95600000000000e-02
 2.38000000000000e-03 -2.33300000000000e-02
 3.09000000000000e-03 -2.71600000000000e-02
 3.88000000000000e-03 -3.08500000000000e-02
 4.76000000000000e-03 -3.44200000000000e-02
 5.72000000000000e-03 -3.78300000000000e-02
 6.78000000000000e-03 -4.12000000000000e-02
 7.92000000000000e-03 -4.45300000000000e-02
 9.15000000000000e-03 -4.78500000000000e-02
 1.04700000000000e-02 -5.11700000000000e-02
 1.18700000000000e-02 -5.44700000000000e-02
 1.33700000000000e-02 -5.78100000000000e-02
 1.49500000000000e-02 -6.11300000000000e-02
 1.66200000000000e-02 -6.44600000000000e-02
 1.83700000000000e-02 -6.77500000000000e-02
 2.02200000000000e-02 -7.10700000000000e-02
 2.21500000000000e-02 -7.43700000000000e-02
 2.41700000000000e-02 -7.76600000000000e-02
 2.62700000000000e-02 -8.09200000000000e-02
 2.84700000000000e-02 -8.42100000000000e-02
 3.07500000000000e-02 -8.74800000000000e-02
 3.31200000000000e-02 -9.07600000000000e-02
 3.55800000000000e-02 -9.40600000000000e-02
 3.81200000000000e-02 -9.73300000000000e-02
 4.07600000000000e-02 -1.00640000000000e-01
 4.34800000000000e-02 -1.03920000000000e-01
 4.62900000000000e-02 -1.07200000000000e-01
 4.91800000000000e-02 -1.10470000000000e-01
 5.21700000000000e-02 -1.13740000000000e-01
 5.52400000000000e-02 -1.16980000000000e-01
 5.84000000000000e-02 -1.20230000000000e-01
 6.16400000000000e-02 -1.23440000000000e-01
 6.49800000000000e-02 -1.26650000000000e-01
 6.84000000000000e-02 -1.29820000000000e-01
 7.19100000000000e-02 -1.32990000000000e-01
 7.55100000000000e-02 -1.36120000000000e-01
 7.91900000000000e-02 -1.39220000000000e-01
 8.29700000000000e-02 -1.42300000000000e-01
 8.68300000000000e-02 -1.45350000000000e-01
 9.07700000000000e-02 -1.48350000000000e-01
 9.48100000000000e-02 -1.51350000000000e-01
 9.89300000000000e-02 -1.54290000000000e-01
 1.03150000000000e-01 -1.57200000000000e-01
 1.07450000000000e-01 -1.60060000000000e-01
 1.11830000000000e-01 -1.62890000000000e-01
 1.16310000000000e-01 -1.65670000000000e-01
 1.20870000000000e-01 -1.68420000000000e-01
 1.25520000000000e-01 -1.71110000000000e-01
 1.30260000000000e-01 -1.73760000000000e-01
 1.35080000000000e-01 -1.76350000000000e-01
 1.39990000000000e-01 -1.78900000000000e-01
 1.44990000000000e-01 -1.81370000000000e-01
 1.50080000000000e-01 -1.83800000000000e-01
 1.55260000000000e-01 -1.86160000000000e-01
 1.60520000000000e-01 -1.88470000000000e-01
 1.65870000000000e-01 -1.90700000000000e-01
 1.71310000000000e-01 -1.92870000000000e-01
 1.76840000000000e-01 -1.94960000000000e-01
 1.82450000000000e-01 -1.96980000000000e-01
 1.88160000000000e-01 -1.98940000000000e-01
 1.93950000000000e-01 -2.00800000000000e-01
 1.99820000000000e-01 -2.02570000000000e-01
 2.05790000000000e-01 -2.04250000000000e-01
 2.11840000000000e-01 -2.05840000000000e-01
 2.17980000000000e-01 -2.07330000000000e-01
 2.24210000000000e-01 -2.08700000000000e-01
 2.30530000000000e-01 -2.09960000000000e-01
 2.36930000000000e-01 -2.11100000000000e-01
 2.43420000000000e-01 -2.12100000000000e-01
 2.50000000000000e-01 -2.12970000000000e-01
 2.56670000000000e-01 -2.13700000000000e-01
 2.63330000000000e-01 -2.14290000000000e-01
 2.70000000000000e-01 -2.14720000000000e-01
 2.76670000000000e-01 -2.15010000000000e-01
 2.83330000000000e-01 -2.15150000000000e-01
 2.90000000000000e-01 -2.15160000000000e-01
 2.96670000000000e-01 -2.15020000000000e-01
 3.03330000000000e-01 -2.14760000000000e-01
 3.10000000000000e-01 -2.14370000000000e-01
 3.16670000000000e-01 -2.13840000000000e-01
 3.23330000000000e-01 -2.13200000000000e-01
 3.30000000000000e-01 -2.12430000000000e-01
 3.36670000000000e-01 -2.11550000000000e-01
 3.43330000000000e-01 -2.10570000000000e-01
 3.50000000000000e-01 -2.09480000000000e-01
 3.56670000000000e-01 -2.08270000000000e-01
 3.63330000000000e-01 -2.06970000000000e-01
 3.70000000000000e-01 -2.05560000000000e-01
 3.76670000000000e-01 -2.04070000000000e-01
 3.83330000000000e-01 -2.02480000000000e-01
 3.90000000000000e-01 -2.00810000000000e-01
 3.96670000000000e-01 -1.99040000000000e-01
 4.03330000000000e-01 -1.97200000000000e-01
 4.10000000000000e-01 -1.95270000000000e-01
 4.16670000000000e-01 -1.93270000000000e-01
 4.23330000000000e-01 -1.91190000000000e-01
 4.30000000000000e-01 -1.89050000000000e-01
 4.36670000000000e-01 -1.86830000000000e-01
 4.43330000000000e-01 -1.84540000000000e-01
 4.50000000000000e-01 -1.82190000000000e-01
 4.56670000000000e-01 -1.79760000000000e-01
 4.63330000000000e-01 -1.77270000000000e-01
 4.70000000000000e-01 -1.74730000000000e-01
 4.76670000000000e-01 -1.72120000000000e-01
 4.83330000000000e-01 -1.69450000000000e-01
 4.90000000000000e-01 -1.66730000000000e-01
 4.96670000000000e-01 -1.63970000000000e-01
 5.03330000000000e-01 -1.61150000000000e-01
 5.10000000000000e-01 -1.58280000000000e-01
 5.16670000000000e-01 -1.55370000000000e-01
 5.23330000000000e-01 -1.52420000000000e-01
 5.30000000000000e-01 -1.49420000000000e-01
 5.36670000000000e-01 -1.46390000000000e-01
 5.43330000000000e-01 -1.43330000000000e-01
 5.50000000000000e-01 -1.40240000000000e-01
 5.56670000000000e-01 -1.37130000000000e-01
 5.63330000000000e-01 -1.33990000000000e-01
 5.70000000000000e-01 -1.30830000000000e-01
 5.76670000000000e-01 -1.27650000000000e-01
 5.83330000000000e-01 -1.24460000000000e-01
 5.90000000000000e-01 -1.21250000000000e-01
 5.96670000000000e-01 -1.18040000000000e-01
 6.03330000000000e-01 -1.14820000000000e-01
 6.10000000000000e-01 -1.11600000000000e-01
 6.16670000000000e-01 -1.08380000000000e-01
 6.23330000000000e-01 -1.05150000000000e-01
 6.30000000000000e-01 -1.01920000000000e-01
 6.36670000000000e-01 -9.87000000000000e-02
 6.43330000000000e-01 -9.54900000000000e-02
 6.50000000000000e-01 -9.22800000000000e-02
 6.56670000000000e-01 -8.90900000000000e-02
 6.63330000000000e-01 -8.59000000000000e-02
 6.70000000000000e-01 -8.27400000000000e-02
 6.76670000000000e-01 -7.95800000000000e-02
 6.83330000000000e-01 -7.64500000000000e-02
 6.90000000000000e-01 -7.33300000000000e-02
 6.96670000000000e-01 -7.02400000000000e-02
 7.03330000000000e-01 -6.71700000000000e-02
 7.10000000000000e-01 -6.41300000000000e-02
 7.16670000000000e-01 -6.11200000000000e-02
 7.23330000000000e-01 -5.81400000000000e-02
 7.30000000000000e-01 -5.51900000000000e-02
 7.36670000000000e-01 -5.22800000000000e-02
 7.43330000000000e-01 -4.94100000000000e-02
 7.50000000000000e-01 -4.65800000000000e-02
 7.56600000000000e-01 -4.38200000000000e-02
 7.63140000000000e-01 -4.11400000000000e-02
 7.69610000000000e-01 -3.85300000000000e-02
 7.76010000000000e-01 -3.60000000000000e-02
 7.82350000000000e-01 -3.35400000000000e-02
 7.88630000000000e-01 -3.11600000000000e-02
 7.94840000000000e-01 -2.88700000000000e-02
 8.00980000000000e-01 -2.66500000000000e-02
 8.07060000000000e-01 -2.45200000000000e-02
 8.13070000000000e-01 -2.24700000000000e-02
 8.19020000000000e-01 -2.05000000000000e-02
 8.24900000000000e-01 -1.86200000000000e-02
 8.30720000000000e-01 -1.68100000000000e-02
 8.36470000000000e-01 -1.51000000000000e-02
 8.42160000000000e-01 -1.34600000000000e-02
 8.47780000000000e-01 -1.19100000000000e-02
 8.53330000000000e-01 -1.04500000000000e-02
 8.58820000000000e-01 -9.07000000000000e-03
 8.64250000000000e-01 -7.76000000000000e-03
 8.69610000000000e-01 -6.53000000000000e-03
 8.74900000000000e-01 -5.39000000000000e-03
 8.80130000000000e-01 -4.34000000000000e-03
 8.85290000000000e-01 -3.35000000000000e-03
 8.90390000000000e-01 -2.45000000000000e-03
 8.95420000000000e-01 -1.60000000000000e-03
 9.00390000000000e-01 -8.50000000000000e-04
 9.05290000000000e-01 -1.50000000000000e-04
 9.10130000000000e-01  4.60000000000000e-04
 9.14900000000000e-01  1.03000000000000e-03
 9.19610000000000e-01  1.51000000000000e-03
 9.24250000000000e-01  1.93000000000000e-03
 9.28820000000000e-01  2.29000000000000e-03
 9.33330000000000e-01  2.58000000000000e-03
 9.37780000000000e-01  2.79000000000000e-03
 9.42160000000000e-01  2.95000000000000e-03
 9.46470000000000e-01  3.03000000000000e-03
 9.50720000000000e-01  3.03000000000000e-03
 9.54900000000000e-01  2.96000000000000e-03
 9.59020000000000e-01  2.82000000000000e-03
 9.63070000000000e-01  2.61000000000000e-03
 9.67060000000000e-01  2.32000000000000e-03
 9.70980000000000e-01  1.94000000000000e-03
 9.74840000000000e-01  1.49000000000000e-03
 9.78630000000000e-01  9.80000000000000e-04
 9.82350000000000e-01  4.00000000000000e-04
 9.86010000000000e-01 -2.50000000000000e-04
 9.89610000000000e-01 -9.70000000000000e-04
 9.93140000000000e-01 -1.76000000000000e-03
 9.96600000000000e-01 -2.61000000000000e-03
 1.00000000000000e+00 -3.47000000000000e-03
 0.00000000000000e+00  0.00000000000000e+00
