                   401   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 8.00000000000000e-04  7.40000000000000e-03
 4.40000000000000e-04  5.37000000000000e-03
 1.80000000000000e-04  3.33000000000000e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.80000000000000e-04 -2.92000000000000e-03
 4.40000000000000e-04 -4.43000000000000e-03
 8.00000000000000e-04 -5.89000000000000e-03
 1.24000000000000e-03 -7.27000000000000e-03
 1.77000000000000e-03 -8.64000000000000e-03
 2.38000000000000e-03 -9.98000000000000e-03
 3.09000000000000e-03 -1.13400000000000e-02
 3.88000000000000e-03 -1.26600000000000e-02
 4.76000000000000e-03 -1.39700000000000e-02
 5.72000000000000e-03 -1.52600000000000e-02
 6.78000000000000e-03 -1.65600000000000e-02
 7.92000000000000e-03 -1.78500000000000e-02
 9.15000000000000e-03 -1.91400000000000e-02
 1.04700000000000e-02 -2.04400000000000e-02
 1.18700000000000e-02 -2.17400000000000e-02
 1.33700000000000e-02 -2.30600000000000e-02
 1.49500000000000e-02 -2.43800000000000e-02
 1.66200000000000e-02 -2.57100000000000e-02
 1.83700000000000e-02 -2.70500000000000e-02
 2.02200000000000e-02 -2.84100000000000e-02
 2.21500000000000e-02 -2.97600000000000e-02
 2.41700000000000e-02 -3.11200000000000e-02
 2.62700000000000e-02 -3.24800000000000e-02
 2.84700000000000e-02 -3.38400000000000e-02
 3.07500000000000e-02 -3.52000000000000e-02
 3.31200000000000e-02 -3.65500000000000e-02
 3.55800000000000e-02 -3.78900000000000e-02
 3.81200000000000e-02 -3.92300000000000e-02
 4.07600000000000e-02 -4.05600000000000e-02
 4.34800000000000e-02 -4.18800000000000e-02
 4.62900000000000e-02 -4.31900000000000e-02
 4.91800000000000e-02 -4.44900000000000e-02
 5.21700000000000e-02 -4.57900000000000e-02
 5.52400000000000e-02 -4.70800000000000e-02
 5.84000000000000e-02 -4.83600000000000e-02
 6.16400000000000e-02 -4.96300000000000e-02
 6.49800000000000e-02 -5.08900000000000e-02
 6.84000000000000e-02 -5.21500000000000e-02
 7.19100000000000e-02 -5.34000000000000e-02
 7.55100000000000e-02 -5.46400000000000e-02
 7.91900000000000e-02 -5.58700000000000e-02
 8.29700000000000e-02 -5.70900000000000e-02
 8.68300000000000e-02 -5.83100000000000e-02
 9.07700000000000e-02 -5.95100000000000e-02
 9.48100000000000e-02 -6.07100000000000e-02
 9.89300000000000e-02 -6.18900000000000e-02
 1.03150000000000e-01 -6.30600000000000e-02
 1.07450000000000e-01 -6.42200000000000e-02
 1.11830000000000e-01 -6.53600000000000e-02
 1.16310000000000e-01 -6.64800000000000e-02
 1.20870000000000e-01 -6.75900000000000e-02
 1.25520000000000e-01 -6.86800000000000e-02
 1.30260000000000e-01 -6.97500000000000e-02
 1.35080000000000e-01 -7.07900000000000e-02
 1.39990000000000e-01 -7.18200000000000e-02
 1.44990000000000e-01 -7.28200000000000e-02
 1.50080000000000e-01 -7.38000000000000e-02
 1.55260000000000e-01 -7.47600000000000e-02
 1.60520000000000e-01 -7.56800000000000e-02
 1.65870000000000e-01 -7.65800000000000e-02
 1.71310000000000e-01 -7.74600000000000e-02
 1.76840000000000e-01 -7.83000000000000e-02
 1.82450000000000e-01 -7.91100000000000e-02
 1.88160000000000e-01 -7.98900000000000e-02
 1.93950000000000e-01 -8.06300000000000e-02
 1.99820000000000e-01 -8.13400000000000e-02
 2.05790000000000e-01 -8.20100000000000e-02
 2.11840000000000e-01 -8.26400000000000e-02
 2.17980000000000e-01 -8.32400000000000e-02
 2.24210000000000e-01 -8.38000000000000e-02
 2.30530000000000e-01 -8.43200000000000e-02
 2.36930000000000e-01 -8.47900000000000e-02
 2.43420000000000e-01 -8.52300000000000e-02
 2.50000000000000e-01 -8.56100000000000e-02
 2.56670000000000e-01 -8.59500000000000e-02
 2.63330000000000e-01 -8.62400000000000e-02
 2.70000000000000e-01 -8.64800000000000e-02
 2.76670000000000e-01 -8.66700000000000e-02
 2.83330000000000e-01 -8.68000000000000e-02
 2.90000000000000e-01 -8.68900000000000e-02
 2.96670000000000e-01 -8.69300000000000e-02
 3.03330000000000e-01 -8.69200000000000e-02
 3.10000000000000e-01 -8.68600000000000e-02
 3.16670000000000e-01 -8.67600000000000e-02
 3.23330000000000e-01 -8.66000000000000e-02
 3.30000000000000e-01 -8.64000000000000e-02
 3.36670000000000e-01 -8.61500000000000e-02
 3.43330000000000e-01 -8.58600000000000e-02
 3.50000000000000e-01 -8.55300000000000e-02
 3.56670000000000e-01 -8.51500000000000e-02
 3.63330000000000e-01 -8.47300000000000e-02
 3.70000000000000e-01 -8.42700000000000e-02
 3.76670000000000e-01 -8.37600000000000e-02
 3.83330000000000e-01 -8.32200000000000e-02
 3.90000000000000e-01 -8.26300000000000e-02
 3.96670000000000e-01 -8.20000000000000e-02
 4.03330000000000e-01 -8.13400000000000e-02
 4.10000000000000e-01 -8.06200000000000e-02
 4.16670000000000e-01 -7.98700000000000e-02
 4.23330000000000e-01 -7.90800000000000e-02
 4.30000000000000e-01 -7.82400000000000e-02
 4.36670000000000e-01 -7.73600000000000e-02
 4.43330000000000e-01 -7.64400000000000e-02
 4.50000000000000e-01 -7.54800000000000e-02
 4.56670000000000e-01 -7.44800000000000e-02
 4.63330000000000e-01 -7.34300000000000e-02
 4.70000000000000e-01 -7.23500000000000e-02
 4.76670000000000e-01 -7.12200000000000e-02
 4.83330000000000e-01 -7.00600000000000e-02
 4.90000000000000e-01 -6.88600000000000e-02
 4.96670000000000e-01 -6.76300000000000e-02
 5.03330000000000e-01 -6.63600000000000e-02
 5.10000000000000e-01 -6.50600000000000e-02
 5.16670000000000e-01 -6.37300000000000e-02
 5.23330000000000e-01 -6.23700000000000e-02
 5.30000000000000e-01 -6.09700000000000e-02
 5.36670000000000e-01 -5.95500000000000e-02
 5.43330000000000e-01 -5.81000000000000e-02
 5.50000000000000e-01 -5.66300000000000e-02
 5.56670000000000e-01 -5.51300000000000e-02
 5.63330000000000e-01 -5.36100000000000e-02
 5.70000000000000e-01 -5.20700000000000e-02
 5.76670000000000e-01 -5.05000000000000e-02
 5.83330000000000e-01 -4.89200000000000e-02
 5.90000000000000e-01 -4.73200000000000e-02
 5.96670000000000e-01 -4.57100000000000e-02
 6.03330000000000e-01 -4.40800000000000e-02
 6.10000000000000e-01 -4.24300000000000e-02
 6.16670000000000e-01 -4.07800000000000e-02
 6.23330000000000e-01 -3.91100000000000e-02
 6.30000000000000e-01 -3.74400000000000e-02
 6.36670000000000e-01 -3.57600000000000e-02
 6.43330000000000e-01 -3.40900000000000e-02
 6.50000000000000e-01 -3.24100000000000e-02
 6.56670000000000e-01 -3.07300000000000e-02
 6.63330000000000e-01 -2.90600000000000e-02
 6.70000000000000e-01 -2.74000000000000e-02
 6.76670000000000e-01 -2.57400000000000e-02
 6.83330000000000e-01 -2.41100000000000e-02
 6.90000000000000e-01 -2.24800000000000e-02
 6.96670000000000e-01 -2.08800000000000e-02
 7.03330000000000e-01 -1.93000000000000e-02
 7.10000000000000e-01 -1.77400000000000e-02
 7.16670000000000e-01 -1.62000000000000e-02
 7.23330000000000e-01 -1.47000000000000e-02
 7.30000000000000e-01 -1.32300000000000e-02
 7.36670000000000e-01 -1.17900000000000e-02
 7.43330000000000e-01 -1.03900000000000e-02
 7.50000000000000e-01 -9.03000000000000e-03
 7.56600000000000e-01 -7.72000000000000e-03
 7.63140000000000e-01 -6.47000000000000e-03
 7.69610000000000e-01 -5.28000000000000e-03
 7.76010000000000e-01 -4.16000000000000e-03
 7.82350000000000e-01 -3.08000000000000e-03
 7.88630000000000e-01 -2.07000000000000e-03
 7.94840000000000e-01 -1.12000000000000e-03
 8.00980000000000e-01 -2.30000000000000e-04
 8.07060000000000e-01  6.00000000000000e-04
 8.13070000000000e-01  1.36000000000000e-03
 8.19020000000000e-01  2.07000000000000e-03
 8.24900000000000e-01  2.73000000000000e-03
 8.30720000000000e-01  3.33000000000000e-03
 8.36470000000000e-01  3.87000000000000e-03
 8.42160000000000e-01  4.35000000000000e-03
 8.47780000000000e-01  4.79000000000000e-03
 8.53330000000000e-01  5.17000000000000e-03
 8.58820000000000e-01  5.50000000000000e-03
 8.64250000000000e-01  5.78000000000000e-03
 8.69610000000000e-01  6.01000000000000e-03
 8.74900000000000e-01  6.20000000000000e-03
 8.80130000000000e-01  6.33000000000000e-03
 8.85290000000000e-01  6.43000000000000e-03
 8.90390000000000e-01  6.48000000000000e-03
 8.95420000000000e-01  6.49000000000000e-03
 9.00390000000000e-01  6.46000000000000e-03
 9.05290000000000e-01  6.39000000000000e-03
 9.10130000000000e-01  6.28000000000000e-03
 9.14900000000000e-01  6.13000000000000e-03
 9.19610000000000e-01  5.95000000000000e-03
 9.24250000000000e-01  5.74000000000000e-03
 9.28820000000000e-01  5.50000000000000e-03
 9.33330000000000e-01  5.23000000000000e-03
 9.37780000000000e-01  4.94000000000000e-03
 9.42160000000000e-01  4.62000000000000e-03
 9.46470000000000e-01  4.28000000000000e-03
 9.50720000000000e-01  3.92000000000000e-03
 9.54900000000000e-01  3.55000000000000e-03
 9.59020000000000e-01  3.15000000000000e-03
 9.63070000000000e-01  2.75000000000000e-03
 9.67060000000000e-01  2.33000000000000e-03
 9.70980000000000e-01  1.89000000000000e-03
 9.74840000000000e-01  1.45000000000000e-03
 9.78630000000000e-01  9.90000000000000e-04
 9.82350000000000e-01  5.30000000000000e-04
 9.86010000000000e-01  5.00000000000000e-05
 9.89610000000000e-01 -4.40000000000000e-04
 9.93140000000000e-01 -9.40000000000000e-04
 9.96600000000000e-01 -1.43000000000000e-03
 1.00000000000000e+00 -1.94000000000000e-03
 0.00000000000000e+00  0.00000000000000e+00
