                   401   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 8.00000000000000e-04  9.90000000000000e-03
 4.40000000000000e-04  7.33000000000000e-03
 1.80000000000000e-04  4.65000000000000e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.80000000000000e-04 -4.61000000000000e-03
 4.40000000000000e-04 -7.26000000000000e-03
 8.00000000000000e-04 -9.90000000000000e-03
 1.24000000000000e-03 -1.24600000000000e-02
 1.77000000000000e-03 -1.50900000000000e-02
 2.38000000000000e-03 -1.77600000000000e-02
 3.09000000000000e-03 -2.04900000000000e-02
 3.88000000000000e-03 -2.31700000000000e-02
 4.76000000000000e-03 -2.58500000000000e-02
 5.72000000000000e-03 -2.84800000000000e-02
 6.78000000000000e-03 -3.11200000000000e-02
 7.92000000000000e-03 -3.37600000000000e-02
 9.15000000000000e-03 -3.64200000000000e-02
 1.04700000000000e-02 -3.91100000000000e-02
 1.18700000000000e-02 -4.17800000000000e-02
 1.33700000000000e-02 -4.45000000000000e-02
 1.49500000000000e-02 -4.72100000000000e-02
 1.66200000000000e-02 -4.99500000000000e-02
 1.83700000000000e-02 -5.26900000000000e-02
 2.02200000000000e-02 -5.54700000000000e-02
 2.21500000000000e-02 -5.82500000000000e-02
 2.41700000000000e-02 -6.10500000000000e-02
 2.62700000000000e-02 -6.38600000000000e-02
 2.84700000000000e-02 -6.67000000000000e-02
 3.07500000000000e-02 -6.95500000000000e-02
 3.31200000000000e-02 -7.24400000000000e-02
 3.55800000000000e-02 -7.53600000000000e-02
 3.81200000000000e-02 -7.82800000000000e-02
 4.07600000000000e-02 -8.12500000000000e-02
 4.34800000000000e-02 -8.42200000000000e-02
 4.62900000000000e-02 -8.72000000000000e-02
 4.91800000000000e-02 -9.02000000000000e-02
 5.21700000000000e-02 -9.32100000000000e-02
 5.52400000000000e-02 -9.62200000000000e-02
 5.84000000000000e-02 -9.92500000000000e-02
 6.16400000000000e-02 -1.02250000000000e-01
 6.49800000000000e-02 -1.05280000000000e-01
 6.84000000000000e-02 -1.08290000000000e-01
 7.19100000000000e-02 -1.11310000000000e-01
 7.55100000000000e-02 -1.14310000000000e-01
 7.91900000000000e-02 -1.17300000000000e-01
 8.29700000000000e-02 -1.20280000000000e-01
 8.68300000000000e-02 -1.23250000000000e-01
 9.07700000000000e-02 -1.26190000000000e-01
 9.48100000000000e-02 -1.29140000000000e-01
 9.89300000000000e-02 -1.32050000000000e-01
 1.03150000000000e-01 -1.34940000000000e-01
 1.07450000000000e-01 -1.37800000000000e-01
 1.11830000000000e-01 -1.40650000000000e-01
 1.16310000000000e-01 -1.43450000000000e-01
 1.20870000000000e-01 -1.46240000000000e-01
 1.25520000000000e-01 -1.48980000000000e-01
 1.30260000000000e-01 -1.51690000000000e-01
 1.35080000000000e-01 -1.54350000000000e-01
 1.39990000000000e-01 -1.56970000000000e-01
 1.44990000000000e-01 -1.59540000000000e-01
 1.50080000000000e-01 -1.62070000000000e-01
 1.55260000000000e-01 -1.64540000000000e-01
 1.60520000000000e-01 -1.66960000000000e-01
 1.65870000000000e-01 -1.69320000000000e-01
 1.71310000000000e-01 -1.71630000000000e-01
 1.76840000000000e-01 -1.73870000000000e-01
 1.82450000000000e-01 -1.76030000000000e-01
 1.88160000000000e-01 -1.78140000000000e-01
 1.93950000000000e-01 -1.80150000000000e-01
 1.99820000000000e-01 -1.82070000000000e-01
 2.05790000000000e-01 -1.83910000000000e-01
 2.11840000000000e-01 -1.85640000000000e-01
 2.17980000000000e-01 -1.87270000000000e-01
 2.24210000000000e-01 -1.88770000000000e-01
 2.30530000000000e-01 -1.90150000000000e-01
 2.36930000000000e-01 -1.91400000000000e-01
 2.43420000000000e-01 -1.92500000000000e-01
 2.50000000000000e-01 -1.93430000000000e-01
 2.56670000000000e-01 -1.94200000000000e-01
 2.63330000000000e-01 -1.94810000000000e-01
 2.70000000000000e-01 -1.95250000000000e-01
 2.76670000000000e-01 -1.95520000000000e-01
 2.83330000000000e-01 -1.95620000000000e-01
 2.90000000000000e-01 -1.95560000000000e-01
 2.96670000000000e-01 -1.95350000000000e-01
 3.03330000000000e-01 -1.94980000000000e-01
 3.10000000000000e-01 -1.94480000000000e-01
 3.16670000000000e-01 -1.93830000000000e-01
 3.23330000000000e-01 -1.93030000000000e-01
 3.30000000000000e-01 -1.92110000000000e-01
 3.36670000000000e-01 -1.91070000000000e-01
 3.43330000000000e-01 -1.89910000000000e-01
 3.50000000000000e-01 -1.88640000000000e-01
 3.56670000000000e-01 -1.87250000000000e-01
 3.63330000000000e-01 -1.85770000000000e-01
 3.70000000000000e-01 -1.84180000000000e-01
 3.76670000000000e-01 -1.82510000000000e-01
 3.83330000000000e-01 -1.80740000000000e-01
 3.90000000000000e-01 -1.78890000000000e-01
 3.96670000000000e-01 -1.76950000000000e-01
 4.03330000000000e-01 -1.74960000000000e-01
 4.10000000000000e-01 -1.72880000000000e-01
 4.16670000000000e-01 -1.70740000000000e-01
 4.23330000000000e-01 -1.68550000000000e-01
 4.30000000000000e-01 -1.66310000000000e-01
 4.36670000000000e-01 -1.64020000000000e-01
 4.43330000000000e-01 -1.61670000000000e-01
 4.50000000000000e-01 -1.59290000000000e-01
 4.56670000000000e-01 -1.56840000000000e-01
 4.63330000000000e-01 -1.54360000000000e-01
 4.70000000000000e-01 -1.51850000000000e-01
 4.76670000000000e-01 -1.49300000000000e-01
 4.83330000000000e-01 -1.46710000000000e-01
 4.90000000000000e-01 -1.44100000000000e-01
 4.96670000000000e-01 -1.41470000000000e-01
 5.03330000000000e-01 -1.38810000000000e-01
 5.10000000000000e-01 -1.36130000000000e-01
 5.16670000000000e-01 -1.33420000000000e-01
 5.23330000000000e-01 -1.30710000000000e-01
 5.30000000000000e-01 -1.27970000000000e-01
 5.36670000000000e-01 -1.25220000000000e-01
 5.43330000000000e-01 -1.22470000000000e-01
 5.50000000000000e-01 -1.19700000000000e-01
 5.56670000000000e-01 -1.16920000000000e-01
 5.63330000000000e-01 -1.14130000000000e-01
 5.70000000000000e-01 -1.11330000000000e-01
 5.76670000000000e-01 -1.08530000000000e-01
 5.83330000000000e-01 -1.05730000000000e-01
 5.90000000000000e-01 -1.02930000000000e-01
 5.96670000000000e-01 -1.00140000000000e-01
 6.03330000000000e-01 -9.73400000000000e-02
 6.10000000000000e-01 -9.45600000000000e-02
 6.16670000000000e-01 -9.17800000000000e-02
 6.23330000000000e-01 -8.90100000000000e-02
 6.30000000000000e-01 -8.62400000000000e-02
 6.36670000000000e-01 -8.34800000000000e-02
 6.43330000000000e-01 -8.07400000000000e-02
 6.50000000000000e-01 -7.80100000000000e-02
 6.56670000000000e-01 -7.52900000000000e-02
 6.63330000000000e-01 -7.25700000000000e-02
 6.70000000000000e-01 -6.98700000000000e-02
 6.76670000000000e-01 -6.71900000000000e-02
 6.83330000000000e-01 -6.45200000000000e-02
 6.90000000000000e-01 -6.18600000000000e-02
 6.96670000000000e-01 -5.92200000000000e-02
 7.03330000000000e-01 -5.66100000000000e-02
 7.10000000000000e-01 -5.40100000000000e-02
 7.16670000000000e-01 -5.14400000000000e-02
 7.23330000000000e-01 -4.88900000000000e-02
 7.30000000000000e-01 -4.63700000000000e-02
 7.36670000000000e-01 -4.38600000000000e-02
 7.43330000000000e-01 -4.14000000000000e-02
 7.50000000000000e-01 -3.89600000000000e-02
 7.56600000000000e-01 -3.65800000000000e-02
 7.63140000000000e-01 -3.42500000000000e-02
 7.69610000000000e-01 -3.19900000000000e-02
 7.76010000000000e-01 -2.97900000000000e-02
 7.82350000000000e-01 -2.76500000000000e-02
 7.88630000000000e-01 -2.55700000000000e-02
 7.94840000000000e-01 -2.35700000000000e-02
 8.00980000000000e-01 -2.16200000000000e-02
 8.07060000000000e-01 -1.97400000000000e-02
 8.13070000000000e-01 -1.79400000000000e-02
 8.19020000000000e-01 -1.62100000000000e-02
 8.24900000000000e-01 -1.45400000000000e-02
 8.30720000000000e-01 -1.29400000000000e-02
 8.36470000000000e-01 -1.14200000000000e-02
 8.42160000000000e-01 -9.96000000000000e-03
 8.47780000000000e-01 -8.58000000000000e-03
 8.53330000000000e-01 -7.27000000000000e-03
 8.58820000000000e-01 -6.04000000000000e-03
 8.64250000000000e-01 -4.87000000000000e-03
 8.69610000000000e-01 -3.77000000000000e-03
 8.74900000000000e-01 -2.76000000000000e-03
 8.80130000000000e-01 -1.82000000000000e-03
 8.85290000000000e-01 -9.50000000000000e-04
 8.90390000000000e-01 -1.40000000000000e-04
 8.95420000000000e-01  6.10000000000000e-04
 9.00390000000000e-01  1.28000000000000e-03
 9.05290000000000e-01  1.89000000000000e-03
 9.10130000000000e-01  2.43000000000000e-03
 9.14900000000000e-01  2.93000000000000e-03
 9.19610000000000e-01  3.35000000000000e-03
 9.24250000000000e-01  3.70000000000000e-03
 9.28820000000000e-01  4.01000000000000e-03
 9.33330000000000e-01  4.25000000000000e-03
 9.37780000000000e-01  4.41000000000000e-03
 9.42160000000000e-01  4.52000000000000e-03
 9.46470000000000e-01  4.55000000000000e-03
 9.50720000000000e-01  4.51000000000000e-03
 9.54900000000000e-01  4.39000000000000e-03
 9.59020000000000e-01  4.20000000000000e-03
 9.63070000000000e-01  3.94000000000000e-03
 9.67060000000000e-01  3.58000000000000e-03
 9.70980000000000e-01  3.15000000000000e-03
 9.74840000000000e-01  2.64000000000000e-03
 9.78630000000000e-01  2.06000000000000e-03
 9.82350000000000e-01  1.41000000000000e-03
 9.86010000000000e-01  6.90000000000000e-04
 9.89610000000000e-01 -1.10000000000000e-04
 9.93140000000000e-01 -9.70000000000000e-04
 9.96600000000000e-01 -1.90000000000000e-03
 1.00000000000000e+00 -2.83000000000000e-03
 0.00000000000000e+00  0.00000000000000e+00
