                   401   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  2.46000000000000e-03
 9.96600000000000e-01  3.40000000000000e-03
 9.93140000000000e-01  4.37000000000000e-03
 9.89610000000000e-01  5.36000000000000e-03
 9.86010000000000e-01  6.38000000000000e-03
 9.82350000000000e-01  7.40000000000000e-03
 9.78630000000000e-01  8.43000000000000e-03
 9.74840000000000e-01  9.47000000000000e-03
 9.70980000000000e-01  1.05100000000000e-02
 9.67060000000000e-01  1.15700000000000e-02
 9.63070000000000e-01  1.26400000000000e-02
 9.59020000000000e-01  1.37100000000000e-02
 9.54900000000000e-01  1.47900000000000e-02
 9.50720000000000e-01  1.58800000000000e-02
 9.46470000000000e-01  1.69800000000000e-02
 9.42160000000000e-01  1.81000000000000e-02
 9.37780000000000e-01  1.92200000000000e-02
 9.33330000000000e-01  2.03600000000000e-02
 9.28820000000000e-01  2.15100000000000e-02
 9.24250000000000e-01  2.26800000000000e-02
 9.19610000000000e-01  2.38600000000000e-02
 9.14900000000000e-01  2.50500000000000e-02
 9.10130000000000e-01  2.62600000000000e-02
 9.05290000000000e-01  2.74900000000000e-02
 9.00390000000000e-01  2.87300000000000e-02
 8.95420000000000e-01  2.99900000000000e-02
 8.90390000000000e-01  3.12600000000000e-02
 8.85290000000000e-01  3.25500000000000e-02
 8.80130000000000e-01  3.38500000000000e-02
 8.74900000000000e-01  3.51600000000000e-02
 8.69610000000000e-01  3.64900000000000e-02
 8.64250000000000e-01  3.78400000000000e-02
 8.58820000000000e-01  3.92100000000000e-02
 8.53330000000000e-01  4.05800000000000e-02
 8.47780000000000e-01  4.19700000000000e-02
 8.42160000000000e-01  4.33700000000000e-02
 8.36470000000000e-01  4.47900000000000e-02
 8.30720000000000e-01  4.62200000000000e-02
 8.24900000000000e-01  4.76700000000000e-02
 8.19020000000000e-01  4.91300000000000e-02
 8.13070000000000e-01  5.06000000000000e-02
 8.07060000000000e-01  5.20800000000000e-02
 8.00980000000000e-01  5.35700000000000e-02
 7.94840000000000e-01  5.50800000000000e-02
 7.88630000000000e-01  5.65900000000000e-02
 7.82350000000000e-01  5.81200000000000e-02
 7.76010000000000e-01  5.96500000000000e-02
 7.69610000000000e-01  6.12000000000000e-02
 7.63140000000000e-01  6.27500000000000e-02
 7.56600000000000e-01  6.43200000000000e-02
 7.50000000000000e-01  6.58900000000000e-02
 7.43330000000000e-01  6.74700000000000e-02
 7.36670000000000e-01  6.90400000000000e-02
 7.30000000000000e-01  7.06100000000000e-02
 7.23330000000000e-01  7.21700000000000e-02
 7.16670000000000e-01  7.37100000000000e-02
 7.10000000000000e-01  7.52500000000000e-02
 7.03330000000000e-01  7.67800000000000e-02
 6.96670000000000e-01  7.83000000000000e-02
 6.90000000000000e-01  7.98100000000000e-02
 6.83330000000000e-01  8.13100000000000e-02
 6.76670000000000e-01  8.28000000000000e-02
 6.70000000000000e-01  8.42800000000000e-02
 6.63330000000000e-01  8.57500000000000e-02
 6.56670000000000e-01  8.72000000000000e-02
 6.50000000000000e-01  8.86400000000000e-02
 6.43330000000000e-01  9.00800000000000e-02
 6.36670000000000e-01  9.14900000000000e-02
 6.30000000000000e-01  9.29000000000000e-02
 6.23330000000000e-01  9.42900000000000e-02
 6.16670000000000e-01  9.56600000000000e-02
 6.10000000000000e-01  9.70300000000000e-02
 6.03330000000000e-01  9.83700000000000e-02
 5.96670000000000e-01  9.97000000000000e-02
 5.90000000000000e-01  1.01020000000000e-01
 5.83330000000000e-01  1.02320000000000e-01
 5.76670000000000e-01  1.03600000000000e-01
 5.70000000000000e-01  1.04860000000000e-01
 5.63330000000000e-01  1.06110000000000e-01
 5.56670000000000e-01  1.07340000000000e-01
 5.50000000000000e-01  1.08550000000000e-01
 5.43330000000000e-01  1.09750000000000e-01
 5.36670000000000e-01  1.10920000000000e-01
 5.30000000000000e-01  1.12070000000000e-01
 5.23330000000000e-01  1.13210000000000e-01
 5.16670000000000e-01  1.14320000000000e-01
 5.10000000000000e-01  1.15410000000000e-01
 5.03330000000000e-01  1.16480000000000e-01
 4.96670000000000e-01  1.17520000000000e-01
 4.90000000000000e-01  1.18540000000000e-01
 4.83330000000000e-01  1.19540000000000e-01
 4.76670000000000e-01  1.20510000000000e-01
 4.70000000000000e-01  1.21460000000000e-01
 4.63330000000000e-01  1.22390000000000e-01
 4.56670000000000e-01  1.23280000000000e-01
 4.50000000000000e-01  1.24150000000000e-01
 4.43330000000000e-01  1.25000000000000e-01
 4.36670000000000e-01  1.25810000000000e-01
 4.30000000000000e-01  1.26590000000000e-01
 4.23330000000000e-01  1.27340000000000e-01
 4.16670000000000e-01  1.28060000000000e-01
 4.10000000000000e-01  1.28750000000000e-01
 4.03330000000000e-01  1.29400000000000e-01
 3.96670000000000e-01  1.30010000000000e-01
 3.90000000000000e-01  1.30590000000000e-01
 3.83330000000000e-01  1.31130000000000e-01
 3.76670000000000e-01  1.31640000000000e-01
 3.70000000000000e-01  1.32100000000000e-01
 3.63330000000000e-01  1.32520000000000e-01
 3.56670000000000e-01  1.32900000000000e-01
 3.50000000000000e-01  1.33230000000000e-01
 3.43330000000000e-01  1.33520000000000e-01
 3.36670000000000e-01  1.33770000000000e-01
 3.30000000000000e-01  1.33960000000000e-01
 3.23330000000000e-01  1.34110000000000e-01
 3.16670000000000e-01  1.34200000000000e-01
 3.10000000000000e-01  1.34240000000000e-01
 3.03330000000000e-01  1.34220000000000e-01
 2.96670000000000e-01  1.34150000000000e-01
 2.90000000000000e-01  1.34010000000000e-01
 2.83330000000000e-01  1.33810000000000e-01
 2.76670000000000e-01  1.33550000000000e-01
 2.70000000000000e-01  1.33210000000000e-01
 2.63330000000000e-01  1.32800000000000e-01
 2.56670000000000e-01  1.32310000000000e-01
 2.50000000000000e-01  1.31740000000000e-01
 2.43420000000000e-01  1.31090000000000e-01
 2.36930000000000e-01  1.30360000000000e-01
 2.30530000000000e-01  1.29550000000000e-01
 2.24210000000000e-01  1.28660000000000e-01
 2.17980000000000e-01  1.27710000000000e-01
 2.11840000000000e-01  1.26680000000000e-01
 2.05790000000000e-01  1.25590000000000e-01
 1.99820000000000e-01  1.24440000000000e-01
 1.93950000000000e-01  1.23240000000000e-01
 1.88160000000000e-01  1.21970000000000e-01
 1.82450000000000e-01  1.20660000000000e-01
 1.76840000000000e-01  1.19300000000000e-01
 1.71310000000000e-01  1.17890000000000e-01
 1.65870000000000e-01  1.16440000000000e-01
 1.60520000000000e-01  1.14950000000000e-01
 1.55260000000000e-01  1.13420000000000e-01
 1.50080000000000e-01  1.11850000000000e-01
 1.44990000000000e-01  1.10240000000000e-01
 1.39990000000000e-01  1.08600000000000e-01
 1.35080000000000e-01  1.06930000000000e-01
 1.30260000000000e-01  1.05220000000000e-01
 1.25520000000000e-01  1.03480000000000e-01
 1.20870000000000e-01  1.01720000000000e-01
 1.16310000000000e-01  9.99300000000000e-02
 1.11830000000000e-01  9.81100000000000e-02
 1.07450000000000e-01  9.62700000000000e-02
 1.03150000000000e-01  9.44100000000000e-02
 9.89300000000000e-02  9.25200000000000e-02
 9.48100000000000e-02  9.06100000000000e-02
 9.07700000000000e-02  8.86900000000000e-02
 8.68300000000000e-02  8.67500000000000e-02
 8.29700000000000e-02  8.47800000000000e-02
 7.91900000000000e-02  8.28000000000000e-02
 7.55100000000000e-02  8.08200000000000e-02
 7.19100000000000e-02  7.88100000000000e-02
 6.84000000000000e-02  7.68000000000000e-02
 6.49800000000000e-02  7.47700000000000e-02
 6.16400000000000e-02  7.27400000000000e-02
 5.84000000000000e-02  7.07000000000000e-02
 5.52400000000000e-02  6.86500000000000e-02
 5.21700000000000e-02  6.66000000000000e-02
 4.91800000000000e-02  6.45400000000000e-02
 4.62900000000000e-02  6.24800000000000e-02
 4.34800000000000e-02  6.04200000000000e-02
 4.07600000000000e-02  5.83500000000000e-02
 3.81200000000000e-02  5.62900000000000e-02
 3.55800000000000e-02  5.42300000000000e-02
 3.31200000000000e-02  5.21700000000000e-02
 3.07500000000000e-02  5.01200000000000e-02
 2.84700000000000e-02  4.80800000000000e-02
 2.62700000000000e-02  4.60400000000000e-02
 2.41700000000000e-02  4.40200000000000e-02
 2.21500000000000e-02  4.20000000000000e-02
 2.02200000000000e-02  3.99900000000000e-02
 1.83700000000000e-02  3.79900000000000e-02
 1.66200000000000e-02  3.60200000000000e-02
 1.49500000000000e-02  3.40500000000000e-02
 1.33700000000000e-02  3.21100000000000e-02
 1.18700000000000e-02  3.01700000000000e-02
 1.04700000000000e-02  2.82700000000000e-02
 9.15000000000000e-03  2.63700000000000e-02
 7.92000000000000e-03  2.45000000000000e-02
 6.78000000000000e-03  2.26600000000000e-02
 5.72000000000000e-03  2.08300000000000e-02
 4.76000000000000e-03  1.90400000000000e-02
 3.88000000000000e-03  1.72500000000000e-02
 3.09000000000000e-03  1.54800000000000e-02
 2.38000000000000e-03  1.37000000000000e-02
 1.77000000000000e-03  1.19400000000000e-02
 1.24000000000000e-03  1.01000000000000e-02
